age,salaire,score_credit,montant_transaction,anciennete_compte,type_carte,region,genre,fraude
53.33330607382018,495165.30945361394,45.76220937603515,3436235.579431611,15.0,Mastercard,Houston,male,0.0
46.37144293313688,163811.23447297618,46.40739254548969,9451670.461303284,4.0,Mastercard,Houston,male,0.0
43.811441333737,270288.955477596,56.9923066205677,6155165.503813503,12.0,Mastercard,Houston,male,0.0
39.84702256117034,264209.1702428059,34.60667181977223,1612806.734503094,3.0,Visa,Houston,male,0.0
59.67897588023504,364252.9370657173,3.0,4258761.689576842,19.0,Mastercard,Houston,femelle,0.0
46.69187310371953,236310.27509667864,48.12781953267267,2588829.017315944,13.0,Mastercard,Miami,male,0.0
49.52379988154786,196190.22020029623,45.83589484020068,10035721.893046273,8.0,Mastercard,Orlando,male,0.0
27.174265227087236,356954.9516125669,23.225525877288533,4457577.664738322,3.0,Visa,Orlando,femelle,0.0
27.5245137669902,340357.9039523561,51.73522150925294,5118709.172400944,6.0,Visa,Orlando,male,0.0
44.736911202279344,402848.4588770566,39.32310712370163,6356823.132945737,14.0,Mastercard,Houston,femelle,0.0
26.53013945908761,525922.086116242,46.02661732354194,4018023.2747828127,12.0,Mastercard,Miami,male,1.0
49.03077990039512,277207.33147920214,87.37054376146182,2157407.777083664,2.0,Mastercard,Miami,male,0.0
35.60060134028524,75000.0,82.33043309027498,7883280.37169625,1.0,Visa,Orlando,male,0.0
45.14935002417992,457882.0966102124,67.92999340400331,13144450.818458963,21.0,Mastercard,Miami,femelle,0.0
48.51336561872835,424372.3552589313,92.34648288741909,2149686.292563052,6.0,Visa,Miami,male,0.0
42.65901466815688,372380.05647317774,62.91595283207423,25000.0,9.0,Visa,Miami,male,0.0
26.78205858117208,292086.73379988514,83.71403508069943,8850063.731864616,1.0,Visa,Houston,male,0.0
48.587301619283565,427711.49051439815,17.52164314860066,1477572.882556656,7.0,Visa,Miami,male,0.0
41.66288400853664,348237.68105591345,63.344378786090566,4638070.897610496,9.0,Visa,Orlando,male,0.0
32.18703747309155,303314.68142582686,83.84626038209751,3802230.062162114,5.0,Mastercard,Orlando,male,0.0
39.242291875525325,317226.7635416629,49.042821446944856,6282128.136412391,7.0,Mastercard,Orlando,male,0.0
41.08684721253032,243056.3254984749,36.3969526849636,2086430.3925860254,5.0,Visa,Houston,femelle,0.0
52.259043060700975,187032.40040691305,35.975009111918475,2265219.8702415624,7.0,Visa,Miami,femelle,0.0
31.18970808128137,380521.1203837356,57.25991406865375,3221602.300464059,10.0,Visa,Miami,male,0.0
32.231503767138136,498405.4829983469,50.00447895991576,25000.0,7.0,Mastercard,Houston,femelle,0.0
44.63127854455308,268132.2445930416,66.15479111968303,5056371.533923822,10.0,Visa,Houston,male,0.0
38.4553434079471,124602.71023702968,41.94333143050392,2928944.401621133,8.0,Mastercard,Orlando,male,0.0
48.2612601329761,454858.4097189595,91.20845396889398,3624804.9103616183,12.0,Mastercard,Miami,femelle,0.0
31.00897275899525,329651.3350431368,52.06235164891274,2021393.883863905,8.0,Mastercard,Orlando,male,1.0
32.492263154071324,403274.396184235,86.61487649662524,25000.0,16.0,Mastercard,Houston,femelle,0.0
45.32702258965112,287529.9711417759,35.146816684552434,3611250.861541019,12.0,Mastercard,Miami,male,0.0
24.0,82316.05516482625,76.32352163060044,5908915.620761849,4.0,Mastercard,Houston,femelle,0.0
37.89470982352139,262551.6692671621,48.75727867061383,288574.8638960887,8.0,Mastercard,Houston,femelle,0.0
41.244092830108485,218060.3986233803,59.78423649328602,3176570.0599110266,12.0,Mastercard,Orlando,male,0.0
46.439467125858606,380152.08201806765,38.663733643953215,5428065.236604891,12.0,Visa,Miami,femelle,0.0
33.679863225478336,600663.4955512756,60.74748045180509,9473499.21284054,7.0,Visa,Miami,femelle,0.0
37.50659291387813,249633.20733893669,82.58637034883225,2842034.939575479,12.2,Visa,Orlando,male,0.0
42.22385952175138,584418.491438152,33.243538776644364,4006282.073364815,9.0,Mastercard,Miami,femelle,0.0
39.39463141874349,387575.5622308589,29.83786986479144,6660882.228074696,6.0,Visa,Orlando,male,0.0
39.091262706384285,231279.4515237421,92.33606109927706,4873004.313019361,4.0,Visa,Houston,femelle,0.0
42.45631389801458,244280.6968368472,56.50503351708688,6831319.45942848,9.2,Visa,Houston,femelle,0.0
30.696488105176694,227005.32177160963,65.04966754148437,5232091.19085229,9.0,Visa,Miami,femelle,0.0
32.69233136294222,241091.06423612736,54.82818232740094,5541488.168234244,3.0,Visa,Miami,femelle,0.0
57.18637491029567,377523.7898736677,40.41292114687831,2171674.279308576,13.0,Visa,Houston,male,0.0
51.04111151094812,392244.18480701616,32.12333558721819,2795074.696228202,8.0,Visa,Orlando,femelle,0.0
41.8020534558688,486756.15123348846,36.78317606494839,7111894.0303827,12.0,Visa,Orlando,male,0.0
45.45871025647728,75000.0,50.20042303481138,6925637.184433308,14.0,Mastercard,Orlando,femelle,0.0
47.16636974588743,570812.5269629671,46.1067260995064,3889890.162295409,8.0,Mastercard,Houston,male,0.0
40.8130404282674,184343.6764288193,51.53036124487423,6473822.062178848,14.0,Mastercard,Orlando,male,0.0
36.10658941694722,217921.2316676264,45.90585532955424,6869707.689916452,11.0,Visa,Orlando,male,0.0
53.46651660742024,194169.30790823087,27.66118231795272,8822190.750548448,15.0,Visa,Miami,femelle,0.0
39.33462582452304,324921.0919617496,39.24112067333719,4066375.132478956,2.0,Visa,Houston,male,0.0
46.6519909354533,280549.0421957099,53.64560447075739,725086.4845537636,5.0,Visa,Houston,male,0.0
41.5596407392975,217096.05693247545,99.0,5340003.391715906,7.0,Visa,Orlando,male,0.0
41.49967505671129,324878.8540198009,48.38368853672885,2719146.684135219,8.0,Visa,Orlando,femelle,0.0
33.59527726121516,358151.98185492697,20.90215669421379,33081.9194897525,8.0,Mastercard,Miami,femelle,0.0
45.47588906842397,314319.3062037445,45.82164085258256,9976609.08336599,11.0,Visa,Orlando,male,0.0
45.78139859910639,219982.13313361493,28.336231066679,10331884.30409136,12.0,Mastercard,Miami,male,0.0
46.25197791568505,358774.30615741527,81.49172715524685,1610997.6220683893,12.0,Mastercard,Houston,male,0.0
34.73293825647644,88655.8879811941,28.242139757814837,6775403.573435048,8.0,Visa,Miami,male,0.0
24.0,166084.0039085774,60.138314402726216,1375089.4530220013,19.0,Visa,Orlando,male,0.0
51.36147951025559,175772.91541897375,69.89737387575877,6010709.7919298485,14.0,Visa,Houston,male,0.0
27.81462028660922,333935.7133001132,29.229182859284883,9675049.880425934,13.0,Visa,Orlando,male,0.0
40.699131431360975,348717.2391165172,51.74714850520528,2705452.315075691,9.0,Visa,Houston,femelle,0.0
38.43652122781789,75000.0,56.28045204972229,1310350.6541403783,6.0,Mastercard,Orlando,femelle,0.0
47.647486578646095,350297.5884595961,60.25087256798804,1246316.2538669729,6.0,Visa,Houston,femelle,0.0
36.02146282913864,439959.9908581478,18.555389118437407,3031895.7252780357,5.0,Visa,Orlando,male,0.0
38.27842941151856,159810.91576522932,52.82228993411186,8988602.731911574,11.0,Visa,Houston,femelle,0.0
43.63124183553078,293909.0652482205,51.854861315591045,6008968.907963842,10.0,Mastercard,Orlando,male,0.0
45.5779043711225,510847.13962619455,32.96765519626584,7836491.913978184,9.0,Visa,Orlando,male,0.0
44.53232789665325,338396.57196281565,36.459776464193126,2931033.485297168,5.0,Visa,Houston,male,0.0
36.8631056327926,441992.7462495655,36.06117079723806,3507891.400579212,1.0,Mastercard,Miami,male,0.0
32.14384402231276,146046.95664151557,17.23508681810933,3111217.304408607,6.0,Visa,Miami,male,0.0
57.92741244964634,207894.27576758835,54.48840076764501,9632277.990572136,4.0,Visa,Orlando,femelle,0.0
34.50614083546119,319020.87792619085,44.8080655638146,1302232.807493254,3.0,Visa,Miami,male,1.0
37.63955048155486,75000.0,63.22305857322693,6540564.107764206,4.0,Visa,Miami,femelle,0.0
47.98574124777384,75000.0,30.699088388476408,25000.0,7.0,Mastercard,Miami,femelle,0.0
37.313712488162,154727.45295571565,23.858033112017356,4579051.315858521,18.0,Visa,Miami,femelle,0.0
55.292848536506575,150410.25630473768,59.96223991289083,2826909.104589618,9.0,Visa,Miami,male,0.0
32.96285059559008,145558.35433658992,41.859682163864576,7953778.684687391,13.0,Visa,Orlando,femelle,0.0
29.408391326243496,253543.3782290141,9.965879965489329,6615509.469917131,14.0,Visa,Miami,femelle,0.0
28.805262673209832,358263.692051626,51.90700548665557,10287419.494608836,12.0,Visa,Miami,male,0.0
57.65175183907738,337090.7178163134,73.74854303364,4216973.827483059,15.0,Visa,Houston,male,0.0
38.5826550790819,171806.30373674014,30.55329992367624,6112555.67813299,4.0,Visa,Houston,femelle,0.0
47.84003388907115,368747.6908688162,21.6635294410162,25000.0,12.0,Mastercard,Orlando,femelle,0.0
46.87704629483877,522696.27928147616,32.99604508370689,1959182.472936594,14.0,Visa,Houston,femelle,0.0
40.300424613284505,132532.37172239288,84.61035903655917,1068062.647086882,2.0,Visa,Miami,femelle,0.0
29.377610612164556,75000.0,45.61175358055859,2354544.503043742,9.0,Visa,Miami,femelle,0.0
45.92813561069159,311936.9319834841,73.72831181035218,470020.48826237954,10.0,Mastercard,Houston,male,0.0
53.90387988098816,279536.6774583576,48.34972962177211,1688724.3121930505,12.0,Visa,Miami,male,0.0
42.13980311118449,202029.39151050887,38.110045551465554,4359701.908736226,2.0,Mastercard,Houston,male,0.0
38.35328112062925,354990.93705207075,32.81201578365599,6713307.885774105,9.0,Visa,Houston,male,0.0
52.80078277456383,75000.0,55.45035980459186,6350164.013555439,8.0,Visa,Houston,femelle,0.0
42.66208382909608,397600.1443188129,62.20470011387992,6070002.821749541,7.0,Visa,Orlando,femelle,0.0
24.0,294365.4735950713,47.81613810998895,7709174.500210799,8.0,Mastercard,Houston,femelle,0.0
51.018680236226736,127538.78169481608,46.34196865152146,1726859.8484177762,15.0,Mastercard,Houston,male,0.0
36.54159051352367,161647.30064071232,17.54050075992872,5558279.062627805,7.0,Visa,Houston,femelle,0.0
41.8456939925997,421253.93244985625,12.605366760900182,7263114.812366788,9.0,Visa,Orlando,femelle,0.0
45.0577305122548,512116.55859101727,19.848941107331584,4618524.209375347,9.0,Visa,Houston,femelle,0.0
35.7487087908926,467690.0734090728,72.25596391225812,6986918.427104906,15.0,Mastercard,Orlando,male,0.0
26.041916899157588,423021.539118459,44.65365953664382,6290428.922946114,4.0,Mastercard,Miami,male,0.0
52.67595500125647,606020.0828995379,49.44061171026036,7957845.149944164,13.0,Visa,Houston,male,0.0
34.12205429221832,261721.92427285743,58.65945856087271,5986674.610181123,4.0,Visa,Miami,male,0.0
28.14214861058153,332350.3156400428,26.45936737093858,8707829.60668431,10.0,Visa,Orlando,femelle,0.0
44.24693729653719,355488.84195065853,56.87195070356432,5927163.314312864,6.0,Visa,Houston,male,0.0
24.080429841431,75000.0,56.792285727689745,1671171.8962909076,8.0,Mastercard,Orlando,femelle,0.0
37.293111993039474,282951.473625144,63.57099309242104,4013331.509987572,11.0,Visa,Houston,femelle,1.0
38.083553128503205,267490.2316265308,16.55190948375295,1019367.3218989312,12.0,Visa,Orlando,femelle,0.0
38.898071516896586,334054.3290583418,53.86204661430193,5233811.889674629,10.0,Visa,Houston,femelle,0.0
46.37072015799066,241019.8494476715,86.1133775623253,5240958.717875635,11.0,Visa,Houston,male,1.0
52.707577409920894,182749.18914796688,35.051414935015906,12345760.964522172,6.0,Visa,Orlando,male,0.0
38.13433201434885,360914.1028273001,46.79922652841312,5727350.541907458,10.0,Visa,Orlando,femelle,1.0
35.11199100728297,75000.0,63.11108716576906,4772303.6447610175,7.0,Visa,Houston,male,0.0
41.93656536230374,314513.23776582006,87.9101469198271,3559513.150420867,1.0,Visa,Miami,femelle,0.0
33.220208875479486,95874.75325483814,33.10594002594034,5837720.303663,3.0,Visa,Houston,femelle,0.0
34.22744734127976,461718.8093692157,70.74010648738317,6522835.468829743,6.0,Visa,Orlando,male,0.0
37.24994784391912,171340.02350924708,53.5539609158048,4415631.136150293,11.0,Visa,Houston,male,0.0
50.17519636339155,296861.8443925385,71.62633915537073,4258485.163266801,1.0,Mastercard,Miami,femelle,0.0
31.47453841744347,415507.5163376379,61.23146941142209,5333670.004522574,1.0,Visa,Houston,male,0.0
53.74691196611101,491765.2436948572,48.75822603571425,5688010.679795023,9.0,Mastercard,Houston,femelle,0.0
29.084233171061754,180642.35047190828,40.59488567467285,2688146.1496239835,7.0,Mastercard,Miami,femelle,0.0
31.798247314100536,185030.03534703184,68.79470963494208,3959750.326975272,18.0,Visa,Orlando,femelle,0.0
43.29086104921152,88617.63029632298,42.58137792784663,6458861.914222684,18.0,Visa,Houston,male,1.0
26.221944528339847,249199.64191743635,42.59955068325512,5414929.732707225,11.0,Mastercard,Miami,femelle,0.0
34.52010256685002,172855.91812546735,23.36173779217828,789151.3667845689,13.0,Visa,Orlando,male,0.0
38.40749956992104,358782.1893368377,62.704910732079135,5610446.010356863,5.0,Visa,Miami,male,0.0
42.1213113819727,231698.63652820312,33.4135925127726,8696612.712241733,12.0,Visa,Houston,male,0.0
46.34168814186932,253942.7488612348,34.976655607522424,3659067.341581877,19.0,Mastercard,Orlando,male,0.0
36.16028285830233,157043.93049527254,61.98168370589645,6026298.444672145,8.0,Visa,Miami,femelle,0.0
40.060481443153066,508596.5393924936,58.241669297429205,5579208.046812114,24.0,Mastercard,Orlando,femelle,0.0
37.41188042572434,75000.0,73.25296117372386,9808532.741533907,16.0,Mastercard,Houston,femelle,0.0
32.87651397645871,500335.56833051343,65.82994871945914,7271912.671324242,9.0,Visa,Miami,femelle,0.0
43.897745557043415,136598.60434318407,38.9441816490964,10625676.165450163,2.0,Visa,Houston,femelle,0.0
31.965297389648747,110555.55946990158,34.89078397214236,2500575.430013101,11.0,Mastercard,Orlando,femelle,0.0
43.48758103772378,340895.02714791213,80.17837788533807,7476243.793469255,5.0,Mastercard,Houston,femelle,0.0
46.53973701358698,121053.99434712948,23.75022619327375,5047725.975198893,6.0,Visa,Orlando,male,0.0
44.45926845480948,530609.5096026435,80.32232360710086,8313433.111512398,3.0,Visa,Houston,male,0.0
60.0,225112.8578258017,59.14449623898688,12278534.011525324,8.0,Mastercard,Houston,femelle,0.0
30.77034941095709,194706.4052557317,48.71592410094573,3149809.670130795,4.0,Visa,Houston,femelle,1.0
38.645804493339,239304.22199385805,49.73433822081961,4829489.443379151,2.0,Mastercard,Houston,femelle,0.0
38.00268044182181,338839.5642338535,30.93684990489816,3559491.2473782976,2.0,Visa,Miami,male,0.0
38.21579454986878,75000.0,26.680516286390777,7361828.879368742,20.0,Visa,Houston,femelle,0.0
41.53603389574941,473487.247739136,52.868578740746486,9423492.102711543,16.0,Mastercard,Orlando,femelle,0.0
45.25543253073671,348487.0781300343,58.82839519785901,3669435.200488655,13.0,Visa,Houston,male,0.0
42.44120668699978,192778.91115127943,57.30338002096642,10204288.37937073,9.0,Visa,Orlando,male,0.0
44.5182101145132,271941.3725289506,29.086100582441755,3076665.037541691,19.0,Mastercard,Miami,male,0.0
31.537307051118127,343825.32423109893,56.31045881840507,3368049.759881949,12.0,Mastercard,Houston,male,0.0
47.77129886137888,75000.0,25.068760676811472,346921.4540500399,17.0,Visa,Orlando,femelle,0.0
57.676844608339024,307855.9153091353,73.16943992946655,5322575.001292396,16.0,Visa,Houston,femelle,0.0
24.0,360755.3078783569,33.15802620557223,5037727.308800942,14.0,Mastercard,Orlando,femelle,0.0
51.63072189697508,588527.0231405182,55.04007522403857,6048090.660447139,8.0,Visa,Houston,femelle,0.0
29.613392482648777,390614.6139533351,61.4711767375485,4695776.510834408,17.0,Visa,Houston,male,0.0
24.0,440071.5639112495,35.736153912677345,3361501.6873459406,14.0,Mastercard,Orlando,male,0.0
38.531677423868274,258549.7057433674,38.94151967527532,7371173.229606409,17.0,Visa,Miami,femelle,0.0
52.736199188608666,142961.73748396407,46.13689550300842,1909741.83528671,2.0,Visa,Houston,male,0.0
37.1406796146344,298469.1599413601,38.237828021513806,7667790.274276927,7.0,Mastercard,Miami,male,0.0
44.07436258913607,347245.78073329985,63.45513574398844,4707218.329536757,15.0,Mastercard,Houston,femelle,0.0
42.36746592276876,308791.33760576893,32.98434502743693,3920266.719299985,6.0,Visa,Houston,male,0.0
43.01810607473781,355926.3372983737,16.625722753077397,7026993.359770929,12.0,Mastercard,Miami,femelle,0.0
55.79262950196019,424524.2058519457,74.45423585663862,5400696.246607935,8.0,Visa,Miami,male,0.0
42.71006529824293,233485.58726474465,33.30340178906654,7321631.520328467,16.0,Mastercard,Miami,femelle,0.0
36.00103172395974,497020.9741987855,69.40925273813332,3428722.12691995,9.0,Visa,Houston,male,0.0
33.8751107437585,343486.67610564944,28.26578377230545,5783553.623838886,14.0,Mastercard,Houston,male,0.0
46.13845890081989,466266.6902584339,38.09388604612035,5313542.108227463,4.0,Mastercard,Miami,male,0.0
25.76099913433466,239444.484900314,18.79658349740112,6788244.482397461,4.0,Visa,Orlando,femelle,0.0
38.66548207441286,433781.6451855412,19.42817407481428,6423203.864718236,11.0,Visa,Miami,femelle,0.0
35.382170194315435,494281.0609004466,44.78783335332084,5373990.180222671,9.0,Visa,Orlando,male,0.0
32.23782939273409,349630.0542609527,59.99643271947619,3640221.4221588727,10.0,Mastercard,Miami,male,0.0
36.89145423607037,405304.54855009896,46.514659310661486,25000.0,3.0,Visa,Miami,male,0.0
41.30667744542031,405488.0742143921,57.79891198766873,9811598.2018036,1.0,Visa,Miami,femelle,0.0
57.52333600950739,75000.0,66.21827545231393,9811105.566400792,13.0,Mastercard,Miami,male,0.0
42.67991088010733,452693.55786440393,24.45257732898764,3021513.6894847164,7.0,Visa,Houston,male,0.0
42.52854295783961,412131.9188679689,60.764232109845146,7927510.674871454,2.0,Visa,Houston,femelle,1.0
51.69373613005695,75000.0,51.49775168743116,7038144.119035719,18.0,Mastercard,Orlando,femelle,0.0
35.73596734538933,284398.61584129574,45.4855473677573,3854686.409977871,13.0,Mastercard,Orlando,femelle,0.0
29.507606896810547,334488.65181269066,33.08621377106955,4515068.616564168,15.0,Mastercard,Orlando,male,0.0
29.367938902212416,252434.57511390516,13.037797752229267,4608273.628114486,4.0,Visa,Orlando,male,0.0
35.742848878615185,173505.25330725714,32.40565277230887,2831495.614465251,5.0,Visa,Miami,male,0.0
45.69985411547044,366745.2473064264,32.791230638663336,5292466.81707109,5.0,Visa,Orlando,femelle,0.0
43.43009007104611,295624.09511601593,56.61226522180812,710827.2709088866,16.0,Visa,Orlando,femelle,0.0
34.40319353038109,385463.8379556268,72.69279399642113,5652420.449042674,11.0,Mastercard,Orlando,femelle,0.0
47.40225514173465,120306.30564890071,75.4485676563319,25000.0,11.0,Mastercard,Orlando,femelle,0.0
40.1460196868489,173167.17354680793,24.6544662325454,3772742.0754521685,11.0,Mastercard,Orlando,male,0.0
38.83720462148892,166523.28435882874,35.03818034302675,2102087.22616539,5.0,Mastercard,Miami,male,0.0
41.41409682600211,570229.2611748279,70.52174881920008,5112700.576121757,14.0,Mastercard,Houston,male,0.0
51.92110017679873,535028.2060820679,53.26855640772262,8336877.349675183,9.0,Mastercard,Houston,femelle,1.0
45.01501650823217,271052.7948358966,36.58913677166634,2524708.1001634267,15.0,Visa,Houston,femelle,0.0
26.043736891151568,411195.8310795375,36.89344953598411,2585744.5588425864,16.0,Mastercard,Orlando,male,0.0
49.08496468393181,433755.08716043626,58.915197024342575,1607037.8345432407,8.0,Mastercard,Houston,femelle,1.0
37.60744731815956,356303.954421671,49.76198353811544,6262299.687555759,2.0,Visa,Orlando,femelle,0.0
44.215851130910025,385683.6315354359,25.83035591461848,3692427.9350557793,5.0,Visa,Houston,male,0.0
41.90114125039968,139400.03907147326,57.55109465675821,1011922.8231978081,8.0,Mastercard,Houston,femelle,0.0
32.091767937072795,75000.0,6.928237741108958,5233657.180942024,13.0,Visa,Miami,male,0.0
43.43174358838814,183253.71704902448,15.895847844479661,5778786.940096862,9.0,Visa,Orlando,male,0.0
39.14097105271964,234172.50142827423,57.417355849420495,6475218.922268662,11.0,Visa,Miami,femelle,0.0
41.88834451059496,323571.86755538016,61.58152601751006,4368395.1789410245,1.0,Visa,Orlando,male,0.0
36.608791421339234,375484.85767987446,54.52608415490269,756610.9659010377,6.0,Mastercard,Miami,male,0.0
38.86669894502205,75000.0,30.68346458208072,3631494.957559823,5.0,Visa,Orlando,male,0.0
43.98951929708436,102630.38876727881,65.26284601419314,4627097.183364502,18.0,Visa,Orlando,femelle,0.0
50.62917129235715,336583.6412430676,41.54863161957563,4875019.929855996,19.0,Visa,Orlando,femelle,0.0
55.93675525997963,470197.114716787,39.13596999247326,6445903.481158677,7.0,Mastercard,Orlando,femelle,0.0
51.47066270927876,277519.7527543087,67.06030376486996,5216747.402708608,12.0,Mastercard,Houston,male,0.0
30.75433940066468,306231.2760845842,81.96221791503518,2860067.2991593657,17.0,Visa,Houston,male,0.0
37.271256542867135,195530.83653199676,58.26744058260792,10879051.945867648,10.0,Mastercard,Orlando,femelle,0.0
45.10834653814079,400690.5205058031,55.48077681298607,5554305.950747072,17.0,Visa,Orlando,male,0.0
41.99115175306605,231451.22492621528,11.14858857125187,25000.0,8.0,Visa,Houston,femelle,0.0
41.010500116696,340316.3683722962,66.0971187636016,4684947.533801847,7.0,Mastercard,Miami,male,0.0
40.74348522146382,208136.56636486977,43.01476229304077,7476671.224608696,8.0,Visa,Orlando,male,0.0
34.57332296531605,75000.0,40.66762063648709,6855221.647232404,14.0,Visa,Houston,femelle,0.0
26.90877584634812,490307.0841864856,72.44406666586738,8976500.65916377,9.0,Mastercard,Houston,femelle,0.0
24.0,391041.3912579957,67.03858141581685,5050102.601802651,1.0,Mastercard,Orlando,femelle,0.0
38.48647854979936,149848.56832757784,70.84381153966035,8531626.362250745,16.0,Visa,Houston,male,0.0
45.75679598099913,276558.5494942435,23.260440837188916,4418015.622300125,1.0,Visa,Houston,male,0.0
40.74102070359139,267299.1553318314,73.9673713874692,6206593.474737054,3.0,Mastercard,Miami,male,0.0
40.26418645754426,367621.85044977,33.20783255918656,6040172.048725851,12.0,Mastercard,Miami,femelle,0.0
36.02420317814436,309531.28568414063,43.85078199969716,8334894.422423154,6.0,Mastercard,Orlando,male,0.0
50.74177489080948,177797.15201434947,27.51599806106044,5456808.1274225,7.0,Mastercard,Orlando,femelle,1.0
31.872036550655768,210454.1958148327,3.0,8404305.844600296,9.0,Visa,Houston,femelle,0.0
49.18472693117946,569178.7272588317,54.89794603425459,1788595.2709397865,7.0,Visa,Orlando,male,0.0
49.94290050286652,295310.7878768631,50.2867284435152,5745635.315356961,14.0,Mastercard,Houston,male,1.0
30.314058986966685,182351.8544549617,46.35919137828688,4146469.0869823336,7.0,Mastercard,Orlando,male,0.0
31.348692954085703,453716.1168422592,75.40176050509794,4288063.297414346,11.0,Visa,Orlando,femelle,0.0
51.212002772417264,538619.361325688,69.24421157162196,3008500.691522929,7.0,Visa,Orlando,male,0.0
50.04957951530946,75000.0,49.91596169217688,2545993.445774761,11.0,Visa,Houston,femelle,0.0
36.790326347642576,243602.46309722008,28.227303138819227,6693494.612142491,16.0,Visa,Orlando,male,0.0
37.06340283185454,253440.5795286729,49.33863997276464,5684561.866882866,1.0,Visa,Houston,male,0.0
25.48092936414875,253279.92076511975,32.286636319871675,2856007.6494770222,13.0,Visa,Houston,male,0.0
35.1972907279481,269897.2172437005,72.61053239074622,6877796.287918707,8.0,Visa,Miami,male,0.0
34.98325740182163,316164.00831788144,72.12923541624143,6113620.290410176,11.0,Visa,Orlando,male,0.0
31.01443959299698,445573.268942007,33.99413436785247,3509371.6179754147,15.0,Mastercard,Houston,femelle,0.0
49.13765914308446,551468.2442871993,40.3424456141773,5645095.828830368,12.0,Visa,Houston,femelle,0.0
49.46839282065284,327045.75770062546,55.80175799270864,4147436.353535664,10.0,Mastercard,Houston,male,0.0
34.90523828583689,154175.66730850126,68.31307608516688,3267973.9528749986,11.0,Mastercard,Houston,male,0.0
37.40872917427262,180269.08854627688,57.08618763037721,6267885.851577697,12.0,Mastercard,Houston,male,0.0
38.5256879853383,191524.73417559103,64.3452708756643,6140202.321721496,17.0,Mastercard,Houston,femelle,0.0
40.112866850025,258955.85844100977,76.92206847724961,1627502.0457141977,13.0,Mastercard,Miami,male,0.0
47.2875552307158,280920.0924026336,23.135812188321985,7102916.968111897,13.0,Visa,Orlando,male,0.0
37.73034617308215,255277.12107001492,71.38567412790366,5800927.349382681,9.2,Visa,Miami,femelle,0.0
49.67208159120798,409075.6889300924,75.44966661697518,6181971.716525024,11.0,Visa,Orlando,male,0.0
30.60638163423883,491140.8388101555,39.79417680873873,6520929.037484425,15.0,Visa,Houston,male,0.0
34.31890714530094,122537.17271253522,60.16024582109199,6986920.689943904,4.0,Mastercard,Orlando,femelle,0.0
44.59013687921521,317499.2626754255,68.66845908951728,3722226.202047302,13.0,Visa,Orlando,femelle,0.0
41.478616268973234,144810.30605900177,29.475152493942,767593.144727122,2.0,Mastercard,Houston,male,0.0
29.897081970174572,384436.5990427628,58.80988992326675,4593196.280297352,7.0,Mastercard,Miami,male,0.0
27.21904216665235,341049.0178818753,48.76447875458879,4550365.899433496,14.0,Visa,Miami,male,0.0
46.2386291260404,355274.6380258558,40.89558838234589,526760.2291655792,11.0,Mastercard,Miami,male,0.0
31.71516755163685,375654.75985776144,45.5064019674026,8247611.026048729,12.0,Mastercard,Orlando,femelle,0.0
36.871802665075386,233130.70292597744,48.05308062214535,8524442.172757074,15.0,Mastercard,Houston,male,0.0
25.474808192969466,103268.40509444982,43.21823410946346,7465764.447247701,4.0,Visa,Houston,femelle,0.0
41.63838301825534,338833.12735690584,41.2989479952828,3980048.832945442,19.0,Visa,Houston,femelle,0.0
47.25429818345919,225502.342180763,31.172370277214696,10184988.141699,10.0,Visa,Houston,male,0.0
38.82245799385591,404557.646825959,46.59552416057642,874551.8238790911,1.0,Visa,Houston,femelle,0.0
46.30633325308803,185480.2045036333,22.965849359507068,5990844.600859381,15.0,Mastercard,Houston,femelle,0.0
52.59317428825927,75000.0,28.586632571668066,4304394.480122631,1.0,Mastercard,Miami,male,0.0
36.004390456918294,383361.3267064339,35.77360178906864,5897599.298266687,10.0,Visa,Orlando,male,0.0
37.879480024891365,135272.04243327753,71.3084944719516,6547158.857510408,3.0,Visa,Miami,male,0.0
37.26156125240681,183028.99863935995,63.69429708099784,6540827.883245666,10.0,Visa,Miami,male,0.0
29.389902704406744,75000.0,73.93254241654485,8335860.082581227,16.0,Mastercard,Orlando,male,0.0
44.08428302760989,263100.69924664486,41.18043153249492,4358689.255812953,1.0,Visa,Houston,femelle,0.0
24.0,511603.84806313424,40.98519445394497,976220.8182897875,17.0,Visa,Houston,male,0.0
43.20135684160398,280008.1927156267,27.69506927246372,668213.2325233184,20.0,Mastercard,Houston,femelle,0.0
39.08039254806526,365062.45289414434,51.93260195943243,6561537.489884838,6.0,Mastercard,Houston,male,0.0
40.378389945029824,75000.0,49.91474124712248,4494987.097288428,10.0,Visa,Orlando,femelle,1.0
38.28858826919068,414815.6241562524,32.437565927890944,10013787.380910903,5.0,Visa,Houston,male,0.0
48.49733958070928,404881.865800798,57.250861821859225,6102081.04744246,5.0,Mastercard,Houston,male,0.0
36.90456442720042,267537.19325424434,60.974009527898005,2847082.587168378,1.0,Visa,Houston,femelle,0.0
29.203157954304576,228691.16366781865,58.01474507383226,7327025.898847068,13.0,Visa,Houston,femelle,0.0
37.37299792466558,303597.00285233895,39.23525739850422,4651787.569638549,11.0,Visa,Orlando,femelle,0.0
43.16731376766436,407285.4875836849,50.05851933358876,5552651.688590281,16.0,Visa,Miami,femelle,0.0
32.51335016167548,132400.9486603148,21.272950859216788,5401825.648856039,14.0,Mastercard,Miami,femelle,0.0
